#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:45:06 EDT     (sdww01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08313000 RIO GRANDE AT OTOWI BRIDGE, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,8313000,1748,7/28/2006 10:55,MDT,Yes,ryo/mc,USGS,3.15,796,Fair,0.02,1.3,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,796,123,242,3.29,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1749,9/6/2006 12:45,MDT,Yes,rm,USGS,3.34,779,Fair,-0.01,0.6,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,779,158,235,3.31,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1750,10/2/2006 12:48,MDT,Yes,ryo/js,USGS,3.26,681,Fair,0.01,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,681,122,247,2.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1751,11/8/2006 11:30,MST,Yes,ryo,USGS,4.42,1670,Fair,0,1,DebrisLight,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1670,111,439,3.81,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1752,12/18/2006 12:21,MST,Yes,RMH,USGS,3.54,1030,Fair,,,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1030,132,310,3.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1753,1/19/2007 11:16,MST,Yes,ryo/rh,USGS,2.97,588,Fair,0.02,0.5,IceShore,NONE,1,Imported Channel 1,WADE,unspe,unkno,588,121,228,2.58,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1754,3/15/2007 12:07,MDT,Yes,ryo/psm,USGS,3.97,1260,Fair,0,1.3,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1260,106,374,3.37,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1755,5/8/2007 11:06,MDT,Yes,ryo/psm,USGS,5.57,3040,Fair,0.01,1.5,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,3040,117,626,4.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1756,6/11/2007 12:39,MDT,Yes,ryo/psm,USGS,4,1330,Fair,0.02,0.8,DebrisLight,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1330,106,355,3.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1757,7/26/2007 12:00,MDT,Yes,ryo,USGS,3.38,784,Fair,0.06,1.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,784,125,273,2.87,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1758,9/7/2007 11:00,MDT,Yes,ryo/rh,USGS,3.04,639,Good,0,1.2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,639,121,234,2.73,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1759,10/11/2007 11:50,MDT,Yes,ryo/jl,USGS,3.26,746,Fair,0.02,0.6,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,746,123,266,2.8,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1760,11/20/2007 11:22,MST,Yes,ryo/jl,USGS,3.15,642,Fair,0,1,,NONE,1,Imported Channel 1,WADE,unspe,unkno,642,122,257,2.5,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1761,1/4/2008 12:28,MST,Yes,RYO/JL,USGS,3.01,642,Fair,-0.02,1,IceShore,NONE,1,Imported Channel 1,WADE,unspe,unkno,642,124,247,2.6,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1762,2/12/2008 11:00,MST,Yes,ryo/ jl,USGS,3.19,667,Poor,-0.01,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,667,127,271,2.46,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1763,5/1/2008 12:09,MDT,Yes,RMH/GHS,USGS,6.17,4180,Fair,0.01,1.8,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,4180,121,808,5.17,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1764,5/28/2008 13:00,MDT,Yes,RMH/GHS,USGS,6.38,4460,Fair,0.03,1.3,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,4460,122,787,5.67,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1765,6/12/2008 14:00,MDT,Yes,GHS/RYO,USGS,6.2,4020,Fair,,,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,4020,120,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1766,7/18/2008 12:00,MDT,Yes,GHS/KDM,USGS,3.62,975,Poor,,,Clear,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,975,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8313000,1767,9/9/2008 14:30,MDT,Yes,ghsieber,USGS,3.52,904,Fair,-0.04,1,Clear,NONE,1,Imported Channel 1,UNSP,QSCMM,VADV,904,156,232,2.81,FIRM,GRVL,EVEN,unkn,UNEV,UNSP,UPST,800
USGS,8313000,1768,10/9/2008 9:32,MDT,Yes,GHS/RMH,USGS,3.09,763,Fair,0,1.4,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,763,160,246,3.1,FIRM,GRVL,EVEN,unkn,EVEN,UNSP,UPST,800
USGS,8313000,1769,10/9/2008 12:11,MDT,Yes,GHS/RMH,USGS,3.16,772,Fair,0.06,1.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,772,160,279,2.77,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UPST,700
USGS,8313000,1770,11/17/2008 15:09,MST,Yes,GHS,USGS,2.49,471,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,471,132,179,2.63,FIRM,GRVL,EVEN,unkn,EVEN,UNSP,UPST,800
USGS,8313000,1771,1/26/2009 12:00,MST,Yes,GHS/TSL,USGS,3.19,805,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,805,146,264,3.04,FIRM,GRVL,EVEN,unkn,EVEN,UNSP,UPST,1200
USGS,8313000,1772,3/12/2009 12:19,MDT,Yes,GHS,USGS,3.59,1050,Fair,0,1.1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,1050,150,323,3.25,FIRM,BLDR,UNEV,unkn,EVEN,UNSP,UPST,800
USGS,8313000,1773,4/30/2009 13:43,MDT,Yes,TLW/GHS,USGS,6.05,3690,Fair,0.02,2.1,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,3690,118,858,4.3,FIRM,BLDR,UNEV,unkn,UNEV,UNSP,UPST,150
USGS,8313000,1774,5/13/2009 14:12,MDT,Yes,GHS,USGS,6.93,5500,Fair,0.04,1.9,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,5500,128,,,FIRM,BLDR,EVEN,unkn,UNEV,UNSP,UPST,300
USGS,8313000,1775,6/11/2009 10:58,MDT,Yes,JEB/GHS,USGS,5.52,3010,Fair,0,1.3,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,3010,110,712,4.23,FIRM,BLDR,UNEV,unkn,UNEV,UNSP,UPST,300
USGS,8313000,1776,6/24/2009 15:58,MDT,Yes,GHS/JEB,USGS,4.02,1400,Fair,0,0.7,Clear,NONE,1,Imported Channel 1,MBOT,QADCP,VADCP,1400,156,404,3.66,FIRM,GRVL,EVEN,unkn,UNEV,UNSP,UPST,800
USGS,8313000,1777,8/6/2009 10:57,MDT,Yes,GHS/BPP,USGS,3.56,1020,Fair,0,2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,1020,156,333,3.06,FIRM,GRVL,EVEN,unkn,UNEV,UNSP,UPST,800
USGS,8313000,1778,9/15/2009 11:31,MDT,Yes,GHS/BPP,USGS,3.04,746,Fair,0,1.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,746,148,258,2.89,FIRM,GRVL,EVEN,unkn,UNEV,UNSP,UPST,800
USGS,8313000,1779,10/1/2009 14:47,MDT,Yes,GHS,USGS,3.27,875,Fair,-0.03,1.1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,875,153,293,2.99,FIRM,GRVL,EVEN,unkn,UNEV,UNSP,UPST,800
USGS,8313000,1780,10/26/2009 12:30,MDT,Yes,GHS,USGS,2.82,655,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,655,134,254,2.58,FIRM,BLDR,EVEN,unkn,UNEV,UNSP,UNSP,
USGS,8313000,1781,11/20/2009 13:07,MST,Yes,ARC/GHS,USGS,2.79,583,Fair,0,1.9,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,583,141,236,2.47,FIRM,GRVL,UNEV,unkn,UNEV,UNSP,UPST,400
USGS,8313000,1782,1/28/2010 10:39,MST,Yes,ARC/GHS,USGS,3.02,731,Fair,0.02,1.9,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,731,147,258,2.83,FIRM,GRVL,EVEN,unkn,UNEV,UNSP,UPST,800
USGS,8313000,1783,3/12/2010 12:23,MST,Yes,ARC,USGS,3.31,903,Fair,0.03,2.4,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,903,148,306,2.94,FIRM,GRVL,UNEV,unkn,EVEN,UNSP,UPST,800
USGS,8313000,1784,4/6/2010 14:11,MDT,Yes,ARC/GHS,USGS,4.49,2050,Poor,0,1.8,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,2050,116,620,3.31,FIRM,BLDR,UNEV,unkn,UNEV,UNSP,UPST,80
USGS,8313000,1785,4/15/2010 10:56,MDT,Yes,ARC,USGS,5.84,3620,Poor,0.13,2.3,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,3620,112,754,4.81,FIRM,BLDR,UNEV,unkn,UNEV,UNSP,UPST,80
USGS,8313000,1786,5/18/2010 11:20,MDT,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8313000,1787,5/19/2010 10:58,MDT,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8313000,1788,5/21/2010 13:11,MDT,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8313000,1789,6/23/2010 11:24,MDT,Yes,ARC,USGS,3.95,1400,Fair,0.02,1.5,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,1400,97,490,2.86,FIRM,BLDR,UNEV,unkn,UNEV,UNSP,UPST,80
USGS,8313000,1790,7/20/2010 10:58,MDT,Yes,ARC,USGS,4.06,1500,Fair,0.03,1.4,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,1500,102,486,3.1,FIRM,BLDR,UNEV,unkn,UNEV,UNSP,UPST,90
USGS,8313000,1791,8/17/2010 10:41,MDT,Yes,ARC,USGS,3.22,798,Fair,0.02,1.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,798,148,263,3.02,FIRM,GRVL,UNEV,unkn,UNEV,UNSP,UPST,900
USGS,8313000,1792,9/21/2010 9:59,MDT,Yes,ARC,USGS,3.54,973,Fair,0.02,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,973,152,311,3.13,FIRM,GRVL,UNEV,unkn,UNEV,UNSP,UPST,300
USGS,8313000,1793,9/24/2010 11:24,MDT,Yes,ARC,USGS,2.85,583,Fair,0.04,1.2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,583,145,210,2.78,FIRM,GRVL,UNEV,unkn,UNEV,UNSP,UPST,300
USGS,8313000,1794,10/14/2010 9:42,MDT,Yes,ARC,USGS,2.84,602,Fair,0.03,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,602,145,207,2.9,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,700
USGS,8313000,1795,11/1/2010 9:47,MDT,Yes,ARC,USGS,2.48,433,Fair,0.01,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,433,142,174,2.48,FIRM,GRVL,UNEV,unkn,UNEV,STND,UPST,600
USGS,8313000,1796,11/19/2010 9:58,MST,Yes,ARC,USGS,3,680,Fair,0.03,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,680,146,234,2.89,FIRM,GRVL,UNEV,unkn,UNEV,STND,UPST,600
USGS,8313000,1797,12/14/2010 10:31,MST,Yes,ARC,USGS,3.78,1180,Fair,0.02,1.6,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,1180,153,347,3.39,FIRM,GRVL,UNEV,unkn,UNEV,STND,UPST,300
USGS,8313000,1798,1/27/2011 10:33,MST,Yes,ARC,USGS,2.94,667,Fair,0.03,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,667,151,234,2.85,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1799,2/16/2011 10:54,MST,Yes,ARC/JEB,USGS,2.94,691,Fair,0,1.4,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,691,151,234,2.94,FIRM,BLDR,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1800,3/17/2011 10:17,MDT,Yes,ARC,USGS,3.25,827,Fair,0.02,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,827,151,274,3.01,FIRM,BLDR,UNEV,unkn,EVEN,UNFM,UPST,1800
USGS,8313000,1801,5/3/2011 11:26,MDT,Yes,ARC,USGS,,1430,Poor,0.01,2.5,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,1430,103,440,3.25,FIRM,BLDR,UNEV,unkn,UNEV,NSTD,UPST,80
USGS,8313000,1802,5/24/2011 10:55,MDT,Yes,ARC/MDC,USGS,3.78,1130,Fair,0.03,0.2,Clear,NONE,1,Imported Channel 1,CWAY,QADCP,VADCP,1130,94.7,400,2.82,FIRM,BLDR,UNEV,unkn,UNEV,STND,UPST,80
USGS,8313000,1803,5/24/2011 11:47,MDT,Yes,ARC/MDC,USGS,3.78,1110,Fair,0.03,0.2,Clear,NONE,1,Imported Channel 1,CWAY,QADCP,VADCP,1110,97,395,2.82,FIRM,BLDR,UNEV,unkn,UNEV,STND,UPST,80
USGS,8313000,1804,5/24/2011 14:46,MDT,Yes,ARC/MDC,USGS,3.78,1120,Fair,0.03,0.2,Clear,NONE,1,Imported Channel 1,CWAY,QADCP,VADCP,1120,99.6,402,2.78,FIRM,BLDR,UNEV,unkn,UNEV,STND,UPST,80
USGS,8313000,1805,5/24/2011 14:50,MDT,Yes,MDC/ARC,USGS,,1270,Poor,0.03,1.4,Clear,NONE,1,Imported Channel 1,CWAY,QSCMM,VPAA,1270,110,437,2.9,FIRM,BLDR,UNEV,unkn,UNEV,STND,UPST,80
USGS,8313000,1806,6/28/2011 11:02,MDT,Yes,arcox,USGS,4.15,1520,Poor,0.04,,Clear,NONE,1,main,WADE,QSCMM,VPAA,1520,109,452,3.36,FIRM,BLDR,UNEV,unkn,UNEV,STND,UPST,85
USGS,8313000,1807,7/19/2011 10:45,MDT,Yes,arcox,USGS,3.64,1130,Fair,,,Clear,NONE,1,main,CWAY,QSCMM,VPAA,1130,106,404,2.8,FIRM,BLDR,UNEV,unkn,UNEV,UNKN,UPST,100
USGS,8313000,1808,8/5/2011 9:38,MDT,Yes,arcox,USGS,3.38,910,Fair,,,Clear,NONE,1,main,WADE,QSCMM,VADV,910,151,290,3.14,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1809,9/6/2011 11:19,MDT,Yes,arcox,USGS,2.8,602,Good,0,1.1,Clear,NONE,1,main,WADE,QSCMM,VADV,602,147,210,2.87,FIRM,GRVL,UNEV,unkn,UNEV,STND,UPST,450
USGS,8313000,1810,10/7/2011 9:45,MDT,Yes,arcox,USGS,2.63,513,Fair,0.03,1.3,Clear,NONE,1,main,WADE,QSCMM,VADV,513,147,189,2.71,FIRM,GRVL,EVEN,unkn,EVEN,STND,UPST,250
USGS,8313000,1811,11/17/2011 10:12,MST,Yes,arcox,USGS,3.66,1080,Good,0.02,1.2,Clear,NONE,1,main,WADE,QSCMM,VADV,1080,152,324,3.34,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,600
USGS,8313000,1812,12/14/2011 10:29,MST,Yes,arcox,USGS,3.38,894,Good,0.02,1.6,Clear,NONE,1,main,WADE,QSCMM,VADV,894,151,285,3.14,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,600
USGS,8313000,1813,1/25/2012 9:51,MST,Yes,arcox,USGS,3,678,Good,0.02,1.7,Clear,NONE,1,main,WADE,QSCMM,VADV,678,148,239,2.84,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,600
USGS,8313000,1814,2/14/2012 10:54,MST,Yes,arcox,USGS,2.97,704,Good,0.01,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,704,148,243,2.9,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,600
USGS,8313000,1815,3/16/2012 10:31,MDT,Yes,arcox,USGS,3.54,1040,Fair,0.02,1.6,Clear,NONE,1,Main,WADE,QSCMM,VADV,1040,149,319,3.27,SOFT,GRVL,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1817,3/26/2012 12:11,MDT,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8313000,1816,3/26/2012 12:11,MDT,Yes,arcox,USGS,3.98,1340,Poor,0.02,0.3,Clear,NONE,1,main,MBOT,QADCP,VADCP,1340,103,393,3.42,FIRM,CBLS,EVEN,unkn,UNEV,NSTD,UPST,150
USGS,8313000,1818,3/26/2012 13:56,MDT,Yes,arcox,USGS,4.07,1410,Poor,0.02,0.3,Clear,NONE,1,Main,BRDS,QADCP,VADCP,1410,104,401,3.51,FIRM,SAND,UNSP,unkn,UNEV,NSTD,UPST,150
USGS,8313000,1819,4/23/2012 11:12,MDT,Yes,arcox,USGS,3.62,1070,Good,0,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,1070,149,320,3.34,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1820,5/15/2012 12:23,MDT,Yes,arcox,USGS,3.71,1130,Good,0.05,1.6,Clear,NONE,1,Main,WADE,QSCMM,VADV,1130,151,336,3.38,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1821,6/15/2012 11:03,MDT,Yes,arcox,USGS,4.15,1560,Poor,0.03,1.4,Clear,NONE,1,Main,WADE,QSCMM,VPAA,1560,111,470,3.32,FIRM,BLDR,UNEV,unkn,UNEV,STND,UPST,100
USGS,8313000,1822,7/9/2012 9:33,MDT,Yes,arcox,USGS,3.22,849,Fair,0.01,1.6,Clear,NONE,1,Main,WADE,QSCMM,VADV,849,150,268,3.16,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,700
USGS,8313000,1823,7/17/2012 11:15,MDT,Yes,JEB/BAD,USGS,3.45,902,Fair,-0.01,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,902,152,290,3.12,FIRM,GRVL,EVEN,unkn,EVEN,STND,UPST,500
USGS,8313000,1824,8/10/2012 9:12,MDT,Yes,arcox,USGS,3.31,863,Fair,0.02,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,863,152,279,3.09,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1825,9/25/2012 9:14,MDT,Yes,arcox,USGS,2.63,517,Good,0.03,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,517,145,192,2.69,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,775
USGS,8313000,1826,10/19/2012 9:22,MDT,Yes,arcox,USGS,2.51,419,Fair,0.05,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,419,126,159,2.63,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,1800
USGS,8313000,1827,10/24/2012 12:35,MDT,Yes,JEB,USGS,2.36,352,Fair,0,0.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,352,120,153,2.3,FIRM,SAND,EVEN,unkn,EVEN,UNFM,UPST,700
USGS,8313000,1828,11/13/2012 9:51,MST,Yes,arcox,USGS,2.44,358,Fair,0.02,0.9,Clear,NONE,1,Main,WADE,QSCMM,VADV,358,123,141,2.54,FIRM,SAND,UNEV,unkn,EVEN,STND,UPST,600
USGS,8313000,1829,12/27/2012 9:16,MST,Yes,arcox,USGS,2.78,595,Fair,0.02,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,595,148,210,2.83,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,1300
USGS,8313000,1830,1/24/2013 9:11,MST,Yes,arcox,USGS,2.39,436,Fair,0.04,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,436,144,163,2.67,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,1350
USGS,8313000,1831,2/15/2013 9:52,MST,Yes,arcox,USGS,2.64,543,Fair,0.02,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,543,145,197,2.76,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,1200
USGS,8313000,1832,4/3/2013 9:53,MDT,Yes,arcox,USGS,3.27,863,Fair,0.01,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,863,150,277,3.11,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,800
USGS,8313000,1833,4/18/2013 8:30,MDT,Yes,arcox,USGS,3.35,898,Fair,0.02,1.1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,898,148,285,3.15,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,1600
USGS,8313000,1834,5/29/2013 9:41,MDT,Yes,arcox,USGS,3.7,1130,Fair,0.04,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,1130,150,328,3.45,FIRM,GRVL,UNEV,unkn,EVEN,STND,UPST,1600
USGS,8313000,1835,6/20/2013 9:28,MDT,Yes,arcox,USGS,3.54,1010,Fair,0.01,1.5,Clear,NONE,1,Main,WADE,QSCMM,VADV,1010,150,295,3.42,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,1200
USGS,8313000,1836,7/18/2013 9:59,MDT,Yes,arcox,USGS,2.24,333,Fair,0.03,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,333,118,149,2.23,FIRM,CBLS,UNEV,unkn,EVEN,STND,UPST,1000
USGS,8313000,1837,8/9/2013 10:51,MDT,Yes,TLH,USGS,3.2,707,Fair,0.02,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,707,138,204,3.47,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,1000
USGS,8313000,1838,9/4/2013 11:44,MDT,Yes,bjc/th,USGS,2.62,441,Fair,0.04,1.4,Clear,NONE,1,Rio Grande at Otowi Bridge,WADE,QSCMM,VADV,441,134,157,2.81,FIRM,CBLS,UNEV,unkn,UNEV,STND,UPST,800
USGS,8313000,1839,9/13/2013 14:47,MDT,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8313000,1840,9/24/2013 11:57,MDT,Yes,arcox,USGS,4.08,1200,Fair,0.06,1.4,Clear,NONE,1,Main,CWAY,QSCMM,VPAA,1200,102,284,4.23,FIRM,CBLS,UNEV,unkn,UNEV,STND,UPST,200
USGS,8313000,1841,9/27/2013 14:18,MDT,Yes,TLH,USGS,4.02,1040,Fair,0.02,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,1040,146,258,4.04,FIRM,SAND,EVEN,unkn,UNEV,STND,UPST,1000
USGS,8313000,1842,10/10/2013 10:45,MDT,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8313000,1843,10/21/2013 13:01,MDT,Yes,bjc,USGS,3.52,724,Fair,0,1.5,FillControlChanged,NONE,1,"Rio Grande at Otowi Bridge, NM",WADE,QSCMM,VADV,724,120,226,3.2,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,1000
USGS,8313000,1844,10/30/2013 12:43,MDT,Yes,TLH,USGS,3.34,626,Fair,0.02,2,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,626,148,205,3.05,SOFT,SAND,EVEN,unkn,UNEV,STND,UPST,500
USGS,8313000,1845,11/25/2013 12:40,MST,Yes,bjc,USGS,3.82,892,Fair,0,1.6,FillControlChanged,NONE,1,Rio Grande at Otowi Bridge,WADE,QSCMM,VADV,892,146,277,3.22,SOFT,GRVL,UNEV,unkn,UNEV,STND,UPST,500
USGS,8313000,1846,12/18/2013 11:23,MST,Yes,bjc,USGS,3.42,655,Fair,0,1.4,Clear,NONE,1,"Rio Grande at Otowi Bridge, NM",WADE,QSCMM,VADV,655,144,226,2.9,SOFT,GRVL,UNEV,unkn,UNEV,STND,UPST,700
USGS,8313000,1847,1/13/2014 10:44,MST,Yes,bjc/th,USGS,3.26,619,Fair,0,1.6,Clear,NONE,1,"Rio Grande at Otowi Bridge, NM",WADE,QSCMM,VADV,619,143,205,3.02,SOFT,CBLS,UNEV,unkn,UNEV,STND,UPST,400
USGS,8313000,1848,2/4/2014 12:10,MST,Yes,bjc/th,USGS,3.34,610,Fair,0,1.6,FillControlChanged,NONE,1,"Rio Grande at Otowi, NM",WADE,QSCMM,VADV,610,144,211,2.89,FIRM,GRVL,UNEV,unkn,UNEV,STND,UPST,800
USGS,8313000,1849,2/27/2014 10:08,MST,Yes,bjc/th,USGS,3.56,792,Fair,0,1.6,FillControlChanged,NONE,1,"Rio Grande at Otowi Bridge,NM",WADE,QSCMM,VADV,792,147,253,3.13,SOFT,GRVL,UNEV,unkn,UNEV,STND,UPST,400
