#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:48:04 EDT     (caww01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08332010 RIO GRANDE FLOODWAY NEAR BERNARDO, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,8332010,914,5/10/1973,,Yes,DIA/PAR,USGS,5.97,3120,Good,-0.04,1,,NONE,1,Imported Channel 1,UNSP,other,,3120,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,915,5/14/1973,,Yes,MAD/PAR,USGS,6.29,4580,Unspecified,-0.02,1.1,,NONE,1,Imported Channel 1,UNSP,other,,4580,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,916,5/17/1973,,Yes,DIA/PAR,USGS,6.43,5330,Good,-0.03,1,,NONE,1,Imported Channel 1,UNSP,other,,5330,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,917,5/21/1973,,Yes,ORT/PAR,USGS,6.17,6160,Unspecified,-0.06,1.8,,NONE,1,Imported Channel 1,UNSP,other,,6160,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,918,5/24/1973,,Yes,PAR/DIA,USGS,6.32,7290,Good,-0.11,1.7,,NONE,1,Imported Channel 1,UNSP,other,,7290,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,919,5/29/1973,,Yes,SCH/ORT,USGS,6.21,5920,Good,-0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,5920,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,920,5/31/1973,,Yes,ORT/DIA,USGS,6.5,6760,Good,0,1.4,,NONE,1,Imported Channel 1,UNSP,other,,6760,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,921,6/4/1973,,Yes,ORT/PAR,USGS,6.59,6970,Good,-0.05,1.4,,NONE,1,Imported Channel 1,UNSP,other,,6970,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,922,6/7/1973,,Yes,DIA,USGS,6.22,4480,Good,-0.04,1,,NONE,1,Imported Channel 1,UNSP,other,,4480,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,923,6/14/1973,,Yes,DIA/PAR,USGS,5.99,4640,Good,0.08,1,,NONE,1,Imported Channel 1,UNSP,other,,4640,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,924,6/18/1973,,Yes,ORT/SHA,USGS,5.69,3530,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,3530,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,925,6/21/1973,,Yes,ORT/PAR,USGS,5.13,1830,Good,-0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,1830,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,926,6/25/1973,,Yes,MAD/PAR,USGS,4.96,1540,Good,0.03,1,,NONE,1,Imported Channel 1,UNSP,other,,1540,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,927,6/28/1973,,Yes,DIA/PAR,USGS,4.94,1820,Good,-0.03,1,,NONE,1,Imported Channel 1,UNSP,other,,1820,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,928,7/2/1973,,Yes,PAR/GAC,USGS,5.18,2300,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,2300,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,929,7/5/1973,,Yes,DIA,USGS,5.02,2200,Good,,,,NONE,1,Imported Channel 1,UNSP,other,,2200,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,930,7/9/1973,,Yes,,USGS,4.68,1240,Good,0.07,1,,NONE,1,Imported Channel 1,UNSP,other,,1240,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,931,7/12/1973,,Yes,PAR,USGS,4.43,793,Good,0.01,0.8,,NONE,1,Imported Channel 1,UNSP,other,,793,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,932,7/20/1973,,Yes,PAR,USGS,4.28,385,Fair,-0.02,0.8,,NONE,1,Imported Channel 1,UNSP,other,,385,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,933,7/25/1973,,Yes,DIA,USGS,4.57,635,Good,,,,NONE,1,Imported Channel 1,UNSP,other,,635,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,934,8/2/1973,,Yes,DIA,USGS,4.6,572,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,572,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,935,9/12/1973,,Yes,DIA,USGS,4.38,896,Good,0,0.7,,NONE,1,Imported Channel 1,UNSP,other,,896,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,936,11/29/1973,,Yes,DIA,USGS,2.92,2.54,Poor,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,2.54,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,937,12/5/1973,,Yes,DIA,USGS,3.57,76.8,Good,0,0.7,,NONE,1,Imported Channel 1,UNSP,other,,76.8,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,938,12/12/1973,,Yes,DIA,USGS,3.59,93,Good,-2,0.7,,NONE,1,Imported Channel 1,UNSP,other,,93,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,939,12/18/1973,,Yes,ORT,USGS,3.52,70.2,Good,-4,0.5,,NONE,1,Imported Channel 1,UNSP,other,,70.2,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,940,11/6/1974,,Yes,DIA,USGS,3.73,120,Good,0.03,0.7,,NONE,1,Imported Channel 1,UNSP,other,,120,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,941,11/13/1974,,Yes,DIA,USGS,3.96,170,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,170,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,942,11/20/1974,,Yes,DIA,USGS,4.03,240,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,240,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,943,11/27/1974,,Yes,DIA,USGS,3.91,236,Unspecified,0.01,1,,NONE,1,Imported Channel 1,UNSP,other,,236,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,944,12/4/1974,,Yes,DIA,USGS,4.26,314,Good,,,,NONE,1,Imported Channel 1,UNSP,other,,314,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,945,12/9/1974,,Yes,PAR,USGS,4.38,49.5,Good,,,,NONE,1,Imported Channel 1,UNSP,other,,49.5,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,946,12/18/1974,,Yes,DIA,USGS,4.47,467,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,467,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,947,12/23/1974,,Yes,PAR,USGS,4.44,497,Good,0,0.8,,NONE,1,Imported Channel 1,UNSP,other,,497,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,948,1/8/1975,,Yes,DIA,USGS,4.23,412,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,412,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,949,1/15/1975,,Yes,PAR,USGS,4.27,400,Good,-0.02,0.8,,NONE,1,Imported Channel 1,UNSP,other,,400,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,950,1/22/1975,,Yes,DIA,USGS,4.4,539,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,539,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,951,1/30/1975,,Yes,DIA,USGS,4.41,586,Unspecified,-0.01,1,,NONE,1,Imported Channel 1,UNSP,other,,586,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,952,2/6/1975,,Yes,PAR/DIA,USGS,4.53,665,Unspecified,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,665,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,953,2/12/1975,,Yes,DIA/MAD,USGS,4.43,588,Good,0,0.6,,NONE,1,Imported Channel 1,UNSP,other,,588,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,954,2/20/1975,,Yes,DIA,USGS,4.35,668,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,668,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,955,2/26/1975,,Yes,DIA,USGS,4.33,625,Good,-0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,625,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,956,3/5/1975,,Yes,ORT/DIA,USGS,4.57,622,Excellent,-0.01,0.8,,NONE,1,Imported Channel 1,UNSP,other,,622,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,957,3/12/1975,,Yes,DIA/ORT,USGS,4.61,1080,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,1080,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,958,3/19/1975,,Yes,DIA/PAR,USGS,4.16,513,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,513,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,959,3/26/1975,,Yes,DIA/PAR,USGS,4.32,449,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,449,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,960,4/1/1975,,Yes,DIA/PAR,USGS,4.37,585,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,585,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,961,4/9/1975,,Yes,DIA/SCH,USGS,3.82,313,Good,0,0.7,,NONE,1,Imported Channel 1,UNSP,other,,313,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,962,4/16/1975,,Yes,DIA/ORT,USGS,4.49,724,Good,0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,724,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,963,4/23/1975,,Yes,DIA/ORT,USGS,4.45,733,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,733,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,964,4/30/1975,,Yes,SCH/ORT,USGS,5.79,5030,Unspecified,0.03,1.5,,NONE,1,Imported Channel 1,UNSP,other,,5030,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,965,5/7/1975,,Yes,DIA/PAR,USGS,5.32,3050,Good,0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,3050,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,966,5/14/1975,,Yes,MAD/DIA,USGS,5.37,3500,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,3500,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,967,5/21/1975,,Yes,DIA/SCH,USGS,5.6,4560,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,4560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,968,5/28/1975,,Yes,DIA/ORT,USGS,5.43,4160,Unspecified,-0.04,1,,NONE,1,Imported Channel 1,UNSP,other,,4160,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,969,6/5/1975,,Yes,SCH/DIA,USGS,5.24,4020,Unspecified,2,1.3,,NONE,1,Imported Channel 1,UNSP,other,,4020,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,970,6/11/1975,,Yes,DIA/PAR,USGS,5.26,3380,Good,-0.03,1.5,,NONE,1,Imported Channel 1,UNSP,other,,3380,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,971,6/18/1975,,Yes,DIA,USGS,5.2,2780,Good,0.05,1.3,,NONE,1,Imported Channel 1,UNSP,other,,2780,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,972,6/25/1975,,Yes,DIA/PAR,USGS,4.97,2410,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,2410,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,973,7/3/1975,,Yes,DIA/MOS,USGS,4.9,1790,Good,0,1,,NONE,1,Imported Channel 1,UNSP,other,,1790,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,974,7/9/1975,,Yes,DIA/MOS,USGS,5.15,3210,Good,0.07,1,,NONE,1,Imported Channel 1,UNSP,other,,3210,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,975,7/16/1975,,Yes,DIA/MOS,USGS,5.18,4420,Good,-0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,4420,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,976,7/23/1975,,Yes,DIA/PAR,USGS,4.62,2440,Good,0,0.8,,NONE,1,Imported Channel 1,UNSP,other,,2440,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,977,7/30/1975,,Yes,DIA/MAD,USGS,3.83,373,Good,0,0.8,,NONE,1,Imported Channel 1,UNSP,other,,373,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,978,8/6/1975,,Yes,PAR,USGS,2.85,33.3,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,33.3,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,979,8/13/1975,,Yes,PAR,USGS,2.88,33,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,33,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,980,8/20/1975,,Yes,PAR,USGS,3.6,210,Good,0,0.8,,NONE,1,Imported Channel 1,UNSP,other,,210,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,981,8/27/1975,,Yes,PAR,USGS,3.38,127,Good,0,0.7,,NONE,1,Imported Channel 1,UNSP,other,,127,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,982,9/4/1975,,Yes,PAR,USGS,3.53,185,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,185,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,983,9/8/1975,,Yes,MOS/ORR,USGS,4.22,1510,Unspecified,-0.02,0.7,,NONE,1,Imported Channel 1,UNSP,other,,1510,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,984,9/16/1975,,Yes,PAR,USGS,4.21,942,Good,0.02,1.5,,NONE,1,Imported Channel 1,UNSP,other,,942,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,985,9/25/1975,,Yes,PAR/MOS,USGS,3.76,406,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,406,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,986,10/3/1975,,Yes,PAR,USGS,3.18,116,Fair,-0.01,0.5,,NONE,1,Imported Channel 1,UNSP,other,,116,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,987,10/7/1975,,Yes,PAR,USGS,3.13,118,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,118,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,988,10/16/1975,,Yes,PAR,USGS,3.18,129,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,129,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,989,10/21/1975,,Yes,PAR,USGS,3.23,137,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,137,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,990,10/30/1975,,Yes,PAR,USGS,3.2,152,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,152,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,991,11/4/1975,,Yes,PAR,USGS,4.13,788,Good,0.01,0.8,,NONE,1,Imported Channel 1,UNSP,other,,788,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,992,11/7/1975,,Yes,SCH/MAD,USGS,4.69,2570,Poor,0,1,,NONE,1,Imported Channel 1,UNSP,other,,2570,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,993,11/12/1975,,Yes,SCH/PAR,USGS,4.61,2280,Poor,0,1,,NONE,1,Imported Channel 1,UNSP,other,,2280,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,994,11/20/1975,,Yes,SCH/ORT,USGS,4.46,1900,Poor,0,2.1,,NONE,1,Imported Channel 1,UNSP,other,,1900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,995,11/26/1975,,Yes,PAR/MOS,USGS,4.4,2370,Poor,0,1.5,,NONE,1,Imported Channel 1,UNSP,other,,2370,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,996,12/3/1975,,Yes,PAR/ORT,USGS,4.38,1760,Poor,0.04,1,,NONE,1,Imported Channel 1,UNSP,other,,1760,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,997,12/10/1975,,Yes,MOS/ORT,USGS,4.56,2000,Poor,3,1.3,,NONE,1,Imported Channel 1,UNSP,other,,2000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,998,12/18/1975,,Yes,MOS/SCH,USGS,4.84,1690,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,1690,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,999,12/23/1975,,Yes,MOS/PAR,USGS,4.7,1880,Good,0.02,1,,NONE,1,Imported Channel 1,UNSP,other,,1880,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1000,12/30/1975,,Yes,MOS/SCH,USGS,4.67,1940,Unspecified,0,1.4,,NONE,1,Imported Channel 1,UNSP,other,,1940,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1001,1/7/1976,,Yes,MOS/PAR,USGS,4.67,1980,Unspecified,-1,1.5,,NONE,1,Imported Channel 1,UNSP,other,,1980,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1002,1/14/1976,,Yes,MOS/PAR,USGS,4.68,1900,Unspecified,0,1,,NONE,1,Imported Channel 1,UNSP,other,,1900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1003,1/19/1976,,Yes,PAR,USGS,4.32,996,Unspecified,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,996,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1004,1/28/1976,,Yes,PAR,USGS,4.02,560,Unspecified,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1005,2/3/1976,,Yes,PAR,USGS,3.7,310,Unspecified,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,310,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1006,2/9/1976,,Yes,PAR,USGS,4.1,5.8,Good,1,0.5,,NONE,1,Imported Channel 1,UNSP,other,,5.8,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1007,2/17/1976,,Yes,PAR,USGS,4.27,890,Good,0.02,0.5,,NONE,1,Imported Channel 1,UNSP,other,,890,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1008,2/23/1976,,Yes,PAR,USGS,4.34,720,Unspecified,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,720,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1009,3/1/1976,,Yes,PAR,USGS,4.32,625,Good,0.04,0.8,,NONE,1,Imported Channel 1,UNSP,other,,625,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1010,3/8/1976,,Yes,PAR,USGS,4.23,701,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,701,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1011,3/15/1976,,Yes,PAR,USGS,4.27,539,Unspecified,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,539,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1012,3/22/1976,,Yes,PAR,USGS,3.87,316,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,316,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1013,3/29/1976,,Yes,PAR,USGS,3.82,253,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,253,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1014,4/6/1976,,Yes,,USGS,3.84,241,Fair,0,1,,NONE,1,Imported Channel 1,UNSP,other,,241,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1015,4/14/1976,,Yes,,USGS,4.44,757,Fair,0,1,,NONE,1,Imported Channel 1,UNSP,other,,757,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1016,4/22/1976,,Yes,PAR,USGS,4.1,368,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,368,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1017,4/28/1976,,Yes,PAR,USGS,4.17,432,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,432,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1018,5/6/1976,,Yes,PAR/MAD,USGS,4.95,2270,Poor,0.01,1,,NONE,1,Imported Channel 1,UNSP,other,,2270,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1019,5/12/1976,,Yes,PAR/SCH,USGS,5.1,2820,Fair,0,1.3,,NONE,1,Imported Channel 1,UNSP,other,,2820,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1020,5/19/1976,,Yes,PAR/SCH,USGS,4.78,1690,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1690,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1021,5/26/1976,,Yes,PAR/ORT,USGS,4.62,1350,Unspecified,0.03,0.7,,NONE,1,Imported Channel 1,UNSP,other,,1350,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1022,6/3/1976,,Yes,MAD/EP,USGS,4.34,8.25,Fair,0,1,,NONE,1,Imported Channel 1,UNSP,other,,8.25,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1023,6/9/1976,,Yes,PAR,USGS,4.07,590,Fair,0.01,0.5,,NONE,1,Imported Channel 1,UNSP,other,,590,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1024,6/16/1976,,Yes,PAR,USGS,3.5,276,Good,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,276,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1025,7/14/1976,,Yes,PAR,USGS,2.39,18.2,Good,0.02,0.5,,NONE,1,Imported Channel 1,UNSP,other,,18.2,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1026,7/20/1976,,Yes,PAR,USGS,2.85,74.6,Fair,0,0.5,,NONE,1,Imported Channel 1,UNSP,other,,74.6,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1027,7/27/1976,,Yes,PAR,USGS,4.2,582,Good,-0.02,0.5,,NONE,1,Imported Channel 1,UNSP,other,,582,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8332010,1028,8/3/1976,,Yes,PAR,USGS,3.56,293,Good,-0.02,0.5,,NONE,1,Imported Channel 1,UNSP,other,,293,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
